protein.key,protein.Entry,protein.Accession,protein.Description,protein.dataBaseType,protein.score,protein.falsePositiveRate,protein.avgMass,protein.MatchedProducts,protein.matchedPeptides,protein.digestPeps,protein.seqCover(%),protein.MatchedPeptideIntenSum,protein.top3MatchedPeptideIntenSum,protein.MatchedProductIntenSum,protein.fmolOnColumn,protein.ngramOnColumn,protein.AutoCurate,protein.Key_ForHomologs
13566,sp|Q96IZ5|RBM41_HUMAN,RNA-binding,protein 41 OS=Homo sapiens GN=RBM41 PE=1 SV=2,Regular,225.5335,0.49,47385.0312,20,5,44,1.69,55599,71379,31028,37.9550,1.7985,Green,
8252,sp|Q9NZI8|IF2B1_HUMAN,Insulin-like,growth factor 2 mRNA-binding protein 1 OS=Homo sapiens GN=IGF2BP1 PE=1 SV=2,Regular,225.4398,0.49,63822.8517,7,1,48,2.25,19374,0,6121,,,Green,8119 8322
10888,sp|Q8IXI1|MIRO2_HUMAN,Mitochondrial,Rho GTPase 2 OS=Homo sapiens GN=RHOT2 PE=1 SV=2,Regular,225.2140,0.49,69144.3877,21,5,36,8.09,21622,13586.38,4090,7.2244,0.4995,Green,10956
13384,sp|Q08257|QOR_HUMAN,Quinone,oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1,Regular,224.9822,0.49,35377.7651,25,6,30,8.51,101568,29287.5,22864,15.5733,0.5509,Yellow,
19603,sp|Q9Y5A9|YTHD2_HUMAN,YTH,domain-containing family protein 2 OS=Homo sapiens GN=YTHDF2 PE=1 SV=2,Regular,224.7061,0.49,62505.3291,26,6,26,15.20,48773,31664,4728,16.8370,1.0524,Green,
11089,sp|Q9HC36|MRM3_HUMAN,rRNA,methyltransferase 3_ mitochondrial OS=Homo sapiens GN=MRM3 PE=1 SV=2,Regular,224.3003,0.49,47305.2458,25,9,32,11.90,37586,24185,6667,12.8601,0.6084,Green,
11251,sp|Q9HCE1|MOV10_HUMAN,Putative,helicase MOV-10 OS=Homo sapiens GN=MOV10 PE=1 SV=2,Regular,223.9862,0.49,114583.8756,46,13,78,8.87,52172,27219,10706,14.4734,1.6584,Green,
19130,sp|P54578|UBP14_HUMAN,Ubiquitin,carboxyl-terminal hydrolase 14 OS=Homo sapiens GN=USP14 PE=1 SV=3,Regular,223.5166,0.49,56525.4320,24,6,40,12.35,18533,8099,6416,4.3066,0.2434,Green,
16628,sp|Q9Y5Y6|ST14_HUMAN,Suppressor,of tumorigenicity 14 protein OS=Homo sapiens GN=ST14 PE=1 SV=2,Regular,222.9547,0.49,97050.9255,19,5,53,3.63,20707,26508,4721,14.0954,1.3680,Green,
16533,sp|P23497|SP100_HUMAN,Nuclear,autoantigen Sp-100 OS=Homo sapiens GN=SP100 PE=1 SV=3,Regular,222.7916,0.49,101557.3049,19,4,76,2.84,21506,22577.2,4714,12.0052,1.2192,Green,16216
4455,sp|Q14562|DHX8_HUMAN,ATP-dependent,RNA helicase DHX8 OS=Homo sapiens GN=DHX8 PE=1 SV=1,Regular,222.7501,0.49,140170.2301,56,22,104,13.61,75228,9777,19656,5.1988,0.7287,Green,4453 4739
17741,sp|O00220|TR10A_HUMAN,Tumor,necrosis factor receptor superfamily member 10A OS=Homo sapiens GN=TNFRSF10A PE=1 SV=3,Regular,222.5565,0.49,51286.6761,24,6,26,11.54,18917,14434,3445,7.6751,0.3936,Yellow,
16952,sp|Q15022|SUZ12_HUMAN,Polycomb,protein SUZ12 OS=Homo sapiens GN=SUZ12 PE=1 SV=3,Regular,222.2866,0.49,83796.3157,47,10,58,18.67,40615,19643,6589,10.4450,0.8752,Yellow,
9240,sp|Q6PKG0|LARP1_HUMAN,La-related,protein 1 OS=Homo sapiens GN=LARP1 PE=1 SV=2,Regular,214.3103,0.49,123909.6692,53,15,103,11.50,271856,212167,53030,112.8176,13.9792,Yellow,
12127,sp|Q9ULD0|OGDHL_HUMAN,2-oxoglutarate,dehydrogenase-like_ mitochondrial OS=Homo sapiens GN=OGDHL PE=1 SV=3,Regular,221.1007,0.49,115336.8188,40,10,72,7.03,100481,3554.561,18732,1.8901,0.2180,Green,12451
13415,sp|Q9P2N5|RBM27_HUMAN,RNA-binding,protein 27 OS=Homo sapiens GN=RBM27 PE=1 SV=2,Regular,220.9880,0.48,119174.3283,53,14,73,9.34,107907,64667.8,13534,34.3864,4.0980,Green,13656
17065,sp|P26640|SYVC_HUMAN,Valine--tRNA,ligase OS=Homo sapiens GN=VARS PE=1 SV=4,Regular,220.9510,0.48,141730.7900,39,12,90,7.83,45589,21202,8376,11.2739,1.5979,Green,
8901,sp|P46940|IQGA1_HUMAN,Ras,GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1,Regular,220.7894,0.48,189879.6047,89,28,116,11.65,91706,16082,14822,8.5514,1.6237,Green,
6382,sp|Q8WVX9|FACR1_HUMAN,Fatty,acyl-CoA reductase 1 OS=Homo sapiens GN=FAR1 PE=1 SV=1,Regular,218.5305,0.48,59699.0152,27,6,43,7.38,22996,16035,4587,8.5264,0.5090,Yellow,
11957,sp|Q86U38|NOP9_HUMAN,Nucleolar,protein 9 OS=Homo sapiens GN=NOP9 PE=1 SV=1,Regular,218.0312,0.48,70179.1778,25,8,54,11.64,28295,15596,5541,8.2930,0.5820,Yellow,
4442,sp|Q13561|DCTN2_HUMAN,Dynactin,subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=4,Regular,217.8511,0.48,44345.1169,13,6,28,16.46,10226,4620,2031,2.4566,0.1089,Yellow,
12875,sp|P00439|PH4H_HUMAN,Phenylalanine-4-hydroxylase,OS=Homo sapiens GN=PAH PE=1 SV=1,Regular,217.5429,0.48,52375.3776,10,4,40,1.99,39731,97146,7078,51.6564,2.7055,Green,
13393,sp|P10114|RAP2A_HUMAN,Ras-related,protein Rap-2a OS=Homo sapiens GN=RAP2A PE=1 SV=1,Regular,217.3430,0.48,20843.6092,16,6,19,18.03,29372,16202.13,3407,8.6153,0.1796,Yellow,13239
487,sp|P30038|AL4A1_HUMAN,Delta-1-pyrroline-5-carboxylate,dehydrogenase_ mitochondrial OS=Homo sapiens GN=ALDH4A1 PE=1 SV=3,Regular,217.0750,0.48,62175.7627,21,8,45,6.22,23576,9727,4055,5.1722,0.3216,Green,
17517,sp|Q9Y3A6|TMED5_HUMAN,Transmembrane,emp24 domain-containing protein 5 OS=Homo sapiens GN=TMED5 PE=1 SV=1,Regular,216.7164,0.48,26118.9792,13,3,16,9.17,16830,22266,3890,11.8397,0.3092,Yellow,
2367,sp|Q6ZUS5|CC121_HUMAN,Coiled-coil,domain-containing protein 121 OS=Homo sapiens GN=CCDC121 PE=1 SV=1,Regular,216.4126,0.48,33174.8984,20,4,35,6.83,62353,76807.5,20395,40.8416,1.3549,Green,
10459,sp|Q9UN71|PCDGG_HUMAN,Protocadherin,gamma-B4 OS=Homo sapiens GN=PCDHGB4 PE=2 SV=1,Regular,216.3027,0.48,100668.1587,33,7,45,4.44,154345,14913.67,40714,7.9302,0.7983,Green,10684
5103,sp|P19525|E2AK2_HUMAN,Interferon-induced_,double-stranded RNA-activated protein kinase OS=Homo sapiens GN=EIF2AK2 PE=1 SV=2,Regular,214.5410,0.48,62550.5618,39,9,38,13.97,50547,27206,9770,14.4665,0.9049,Green,
14742,sp|Q01831|XPC_HUMAN,DNA,repair protein complementing XP-C cells OS=Homo sapiens GN=XPC PE=1 SV=4,Regular,213.7830,0.48,106808.2115,39,10,75,9.26,30772,18561,7638,9.8696,1.0542,Green,
2569,sp|Q9UQ88|CD11A_HUMAN,Cyclin-dependent,kinase 11A OS=Homo sapiens GN=CDK11A PE=1 SV=4,Regular,213.7447,0.48,91589.8425,45,11,88,13.54,66848,32154,6480,17.0976,1.5660,Yellow,2742
11696,sp|Q9BTX1|NDC1_HUMAN,Nucleoporin,NDC1 OS=Homo sapiens GN=NDC1 PE=1 SV=2,Regular,212.9707,0.48,76989.2738,25,8,37,9.64,38335,21078,6532,11.2080,0.8629,Green,
4013,sp|Q9BZJ0|CRNL1_HUMAN,Crooked,neck-like protein 1 OS=Homo sapiens GN=CRNKL1 PE=1 SV=4,Regular,212.9264,0.48,100965.2178,53,17,75,12.03,88992,14668,22676,7.7996,0.7875,Yellow,
6334,sp|P11362|FGFR1_HUMAN,Fibroblast,growth factor receptor 1 OS=Homo sapiens GN=FGFR1 PE=1 SV=3,Regular,212.7610,0.48,92951.4465,11,1,56,0.97,16754,0,7457,,,Green,5477 6878 9874 18841
4969,sp|Q9UHL4|DPP2_HUMAN,Dipeptidyl,peptidase 2 OS=Homo sapiens GN=DPP7 PE=1 SV=3,Regular,212.2005,0.48,54797.7459,26,8,35,9.76,67665,56703,18451,30.1512,1.6522,Yellow,
14064,sp|Q96QC0|PP1RA_HUMAN,Serine/threonine-protein,phosphatase 1 regulatory subunit 10 OS=Homo sapiens GN=PPP1R10 PE=1 SV=1,Regular,212.0937,0.48,99400.1115,43,9,62,6.70,112650,98665,13271,52.4641,5.2149,Green,
10684,sp|Q9Y5G1|PCDGF_HUMAN,Protocadherin,gamma-B3 OS=Homo sapiens GN=PCDHGB3 PE=1 SV=3,Regular,211.8613,0.48,101745.8273,47,8,55,3.12,272821,135864.3,59931,72.2444,7.3506,Green,10459
14371,sp|Q00577|PURA_HUMAN,Transcriptional,activator protein Pur-alpha OS=Homo sapiens GN=PURA PE=1 SV=2,Regular,211.3247,0.48,35024.8595,17,6,19,13.04,11806,6441,2361,3.4249,0.1200,Yellow,
13638,sp|P27694|RFA1_HUMAN,Replication,protein A 70 kDa DNA-binding subunit OS=Homo sapiens GN=RPA1 PE=1 SV=2,Regular,210.8338,0.48,68765.6075,29,7,40,12.01,28315,14473,5713,7.6959,0.5292,Green,
6670,sp|B1AJZ9|FHAD1_HUMAN,Forkhead-associated,domain-containing protein 1 OS=Homo sapiens GN=FHAD1 PE=2 SV=2,Regular,210.5526,0.53,162759.6360,57,24,172,7.01,140354,17159,20686,9.1241,1.4850,Green,8852 11450 11804
6380,sp|O75844|FACE1_HUMAN,CAAX,prenyl protease 1 homolog OS=Homo sapiens GN=ZMPSTE24 PE=1 SV=2,Regular,210.1842,0.58,55098.1205,30,9,34,9.89,51580,12963,5974,6.8929,0.3798,Yellow,
50,sp|P52209|6PGD_HUMAN,6-phosphogluconate,dehydrogenase_ decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3,Regular,210.1348,0.58,53653.3398,10,2,36,5.18,22897,31303.5,4216,16.6453,0.8931,Green,
2742,sp|P21127|CD11B_HUMAN,Cyclin-dependent,kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=3,Regular,209.9056,0.58,92878.2480,42,10,91,13.33,50386,0,6324,,,Yellow,2569
19110,sp|Q92890|UFD1_HUMAN,Ubiquitin,recognition factor in ER-associated degradation protein 1 OS=Homo sapiens GN=UFD1 PE=1 SV=3,Regular,209.7420,0.58,34785.5335,15,7,22,17.26,41903,34249,8200,18.2116,0.6335,Yellow,
8432,sp|O00629|IMA3_HUMAN,Importin,subunit alpha-3 OS=Homo sapiens GN=KPNA4 PE=1 SV=1,Regular,208.8841,0.58,58400.0684,16,4,34,8.64,22650,15434.81,4972,8.2073,0.4793,Green,8718
461,sp|Q13443|ADAM9_HUMAN,Disintegrin,and metalloproteinase domain-containing protein 9 OS=Homo sapiens GN=ADAM9 PE=1 SV=1,Regular,208.5564,0.58,93065.3111,37,11,71,9.89,23141,10983,5082,5.8401,0.5435,Green,
14487,sp|Q99496|RING2_HUMAN,E3,ubiquitin-protein ligase RING2 OS=Homo sapiens GN=RNF2 PE=1 SV=1,Regular,208.3718,0.58,38111.6585,10,2,24,8.33,19118,17046.02,4038,9.0640,0.3454,Yellow,14564
5726,sp|P14618|KPYM_HUMAN,Pyruvate,kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4,Regular,207.9755,0.58,58507.2826,34,7,43,15.25,29527,19222,7580,10.2211,0.5980,Yellow,
5426,sp|O60381|HBP1_HUMAN,HMG,box-containing protein 1 OS=Homo sapiens GN=HBP1 PE=1 SV=2,Regular,207.8892,0.58,58557.8351,17,5,35,4.09,36726,44746.5,7473,23.7935,1.3933,Green,
4172,sp|Q6UX04|CWC27_HUMAN,Peptidyl-prolyl,cis-trans isomerase CWC27 homolog OS=Homo sapiens GN=CWC27 PE=1 SV=1,Regular,207.7849,0.58,54018.2698,18,6,33,12.08,21237,13504,2963,7.1806,0.3879,Yellow,
16859,sp|Q8IX01|SUGP2_HUMAN,SURP,and G-patch domain-containing protein 2 OS=Homo sapiens GN=SUGP2 PE=1 SV=2,Regular,207.1935,0.58,121119.7077,37,7,88,5.36,110667,72104,9065,38.3406,4.6438,Green,
8909,sp|Q14573|ITPR3_HUMAN,Inositol,1_4_5-trisphosphate receptor type 3 OS=Homo sapiens GN=ITPR3 PE=1 SV=2,Regular,207.1243,0.58,307015.5156,131,33,202,9.10,155105,42106,34494,22.3894,6.8739,Green,
12992,sp|A2A3N6|PIPSL_HUMAN,Putative,PIP5K1A and PSMD4-like protein OS=Homo sapiens GN=PIPSL PE=5 SV=1,Regular,206.8588,0.58,95789.1387,30,7,51,6.73,91822,5014.098,21867,2.6662,0.2554,Green,14378
3232,sp|Q9H078|CLPB_HUMAN,Caseinolytic,peptidase B protein homolog OS=Homo sapiens GN=CLPB PE=1 SV=1,Regular,206.6141,0.58,79242.1757,21,9,59,10.18,74426,22860,22158,12.1556,0.9632,Yellow,
9881,sp|Q86V48|LUZP1_HUMAN,Leucine,zipper protein 1 OS=Homo sapiens GN=LUZP1 PE=1 SV=2,Regular,206.3058,0.58,120845.2867,63,20,100,13.66,68192,12502,16804,6.6478,0.8034,Green,19080 19169
19033,sp|Q9BRU9|UTP23_HUMAN,rRNA-processing,protein UTP23 homolog OS=Homo sapiens GN=UTP23 PE=1 SV=2,Regular,206.1980,0.58,28801.4513,8,3,20,14.06,10473,10473,1666,5.5689,0.1604,Yellow,
18306,sp|Q2NL82|TSR1_HUMAN,Pre-rRNA-processing,protein TSR1 homolog OS=Homo sapiens GN=TSR1 PE=1 SV=1,Regular,206.0433,0.58,92209.4217,36,11,59,11.32,41500,24758,7187,13.1648,1.2139,Yellow,
1269,sp|Q16720|AT2B3_HUMAN,Plasma,membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3,Regular,206.0239,0.58,135337.9118,33,5,88,3.77,57742,0,4562,,,Green,1267 1268 1270
12987,sp|Q13492|PICAL_HUMAN,Phosphatidylinositol-binding,clathrin assembly protein OS=Homo sapiens GN=PICALM PE=1 SV=2,Regular,205.9948,0.58,70925.7506,30,9,37,8.44,23488,12463,4658,6.6271,0.4700,Yellow,
14564,sp|Q06587|RING1_HUMAN,E3,ubiquitin-protein ligase RING1 OS=Homo sapiens GN=RING1 PE=1 SV=2,Regular,204.4011,0.58,42999.6076,15,3,24,7.39,22795,20032.48,3707,10.6521,0.4580,Yellow,14487
3341,sp|P53618|COPB_HUMAN,Coatomer,subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3,Regular,203.7113,0.58,108282.9842,37,10,74,9.76,64284,9882,21287,5.2547,0.5690,Yellow,
12190,sp|Q08J23|NSUN2_HUMAN,tRNA,(cytosine(34)-C(5))-methyltransferase OS=Homo sapiens GN=NSUN2 PE=1 SV=2,Regular,203.1059,0.58,87269.2555,35,11,70,11.73,35328,15677,6840,8.3361,0.7275,Yellow,
10148,sp|Q9Y6D9|MD1L1_HUMAN,Mitotic,spindle assembly checkpoint protein MAD1 OS=Homo sapiens GN=MAD1L1 PE=1 SV=2,Regular,201.6048,0.58,83352.1676,39,18,79,11.84,65534,19692,9346,10.4710,0.8728,Yellow,4425
9777,sp|O15481|MAGB4_HUMAN,Melanoma-associated,antigen B4 OS=Homo sapiens GN=MAGEB4 PE=1 SV=1,Regular,201.1967,0.58,39037.2176,8,1,36,2.02,42054,0,3559,,,Green,9614
13076,sp|Q99460|PSMD1_HUMAN,26S,proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2,Regular,200.8960,0.58,106862.9743,52,14,75,11.96,119623,21317,13431,11.3351,1.2113,Yellow,
3757,sp|Q13098|CSN1_HUMAN,COP9,signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=4,Regular,200.6678,0.58,56106.9765,19,7,33,8.15,21162,6395,12364,3.4005,0.1908,Green,
11492,sp|P35749|MYH11_HUMAN,Myosin-11,OS=Homo sapiens GN=MYH11 PE=1 SV=3,Regular,200.6390,0.58,228195.0335,51,13,161,3.80,88508,22030.58,23474,11.7145,2.6732,Green,11374 11493 11624
13023,sp|Q9Y6X2|PIAS3_HUMAN,E3,SUMO-protein ligase PIAS3 OS=Homo sapiens GN=PIAS3 PE=1 SV=2,Regular,200.3052,0.58,69044.0263,13,3,40,2.71,86283,127404,16212,67.7457,4.6774,Green,
15430,sp|O75446|SAP30_HUMAN,Histone,deacetylase complex subunit SAP30 OS=Homo sapiens GN=SAP30 PE=1 SV=1,Regular,200.0902,0.58,23591.3951,7,3,14,8.18,7660,12858,1888,6.8371,0.1613,Yellow,
3186,sp|Q9P2M7|CING_HUMAN,Cingulin,OS=Homo sapiens GN=CGN PE=1 SV=2,Regular,199.7763,0.58,136614.1993,68,25,126,19.05,265188,134265,24121,71.3940,9.7534,Yellow,
9209,sp|Q8WVC0|LEO1_HUMAN,RNA,polymerase-associated protein LEO1 OS=Homo sapiens GN=LEO1 PE=1 SV=1,Regular,199.4048,0.58,75518.2330,24,8,46,5.71,61119,49790,9123,26.4753,1.9994,Green,
2437,sp|P21926|CD9_HUMAN,CD9,antigen OS=Homo sapiens GN=CD9 PE=1 SV=4,Regular,198.7383,0.58,25986.3919,15,3,16,9.21,53412,46683,6040,24.8232,0.6451,Yellow,
8874,sp|Q9ULR0|ISY1_HUMAN,Pre-mRNA-splicing,factor ISY1 homolog OS=Homo sapiens GN=ISY1 PE=1 SV=3,Regular,197.4554,0.57,33049.2712,19,4,30,9.82,23922,19273,8507,10.2482,0.3387,Yellow,
9451,sp|Q9HAP6|LIN7B_HUMAN,Protein,lin-7 homolog B OS=Homo sapiens GN=LIN7B PE=1 SV=1,Regular,197.3666,0.57,22953.0914,27,7,16,20.77,77679,6078.105,8651,3.2320,0.0742,Green,9258 9467
1805,sp|O14874|BCKD_HUMAN,[3-methyl-2-oxobutanoate,dehydrogenase [lipoamide]] kinase_ mitochondrial OS=Homo sapiens GN=BCKDK PE=1 SV=2,Regular,197.2270,0.57,46645.6831,22,6,29,10.19,17139,17907,2707,9.5219,0.4442,Yellow,
19156,sp|Q14694|UBP10_HUMAN,Ubiquitin,carboxyl-terminal hydrolase 10 OS=Homo sapiens GN=USP10 PE=1 SV=2,Regular,196.6610,0.57,87761.1828,38,7,53,10.90,46249,34023,10427,18.0914,1.5877,Yellow,
7142,sp|Q9BQS8|FYCO1_HUMAN,FYVE,and coiled-coil domain-containing protein 1 OS=Homo sapiens GN=FYCO1 PE=1 SV=3,Regular,196.6577,0.57,168693.6707,39,18,150,5.82,79576,10932,20713,5.8130,0.9806,Green,15088
15528,sp|Q9NVU7|SDA1_HUMAN,Protein,SDA1 homolog OS=Homo sapiens GN=SDAD1 PE=1 SV=3,Regular,196.4058,0.57,80327.7393,44,11,61,8.73,70278,42830,11741,22.7744,1.8294,Yellow,
17345,sp|P48643|TCPE_HUMAN,T-complex,protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1,Regular,195.7462,0.57,60127.4066,28,10,49,13.31,73018,27691,10444,14.7244,0.8853,Yellow,
8498,sp|P12268|IMDH2_HUMAN,Inosine-5'-monophosphate,dehydrogenase 2 OS=Homo sapiens GN=IMPDH2 PE=1 SV=2,Regular,195.6952,0.57,56261.3120,48,12,41,11.48,72026,17717,7732,9.4208,0.5300,Yellow,
16386,sp|Q8TAD8|SNIP1_HUMAN,Smad,nuclear-interacting protein 1 OS=Homo sapiens GN=SNIP1 PE=1 SV=1,Regular,194.6650,0.57,45834.5814,17,5,44,16.67,11525,7650,1803,4.0678,0.1864,Red,
17286,sp|O43493|TGON2_HUMAN,Trans-Golgi,network integral membrane protein 2 OS=Homo sapiens GN=TGOLN2 PE=1 SV=2,Regular,194.6507,0.57,51112.8382,20,6,51,19.17,14266,10527,2802,5.5976,0.2861,Yellow,
2665,sp|Q8N998|CCD89_HUMAN,Coiled-coil,domain-containing protein 89 OS=Homo sapiens GN=CCDC89 PE=2 SV=1,Regular,194.6160,0.57,44207.8387,10,4,46,6.95,52645,68743.5,6954,36.5536,1.6160,Green,
240,sp|P11171|41_HUMAN,Protein,4.1 OS=Homo sapiens GN=EPB41 PE=1 SV=4,Regular,194.4680,0.57,97587.2504,27,8,74,15.39,25416,14069,5377,7.4810,0.7301,Yellow,
702,sp|O14744|ANM5_HUMAN,Protein,arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4,Regular,194.0797,0.57,73368.3118,20,7,52,10.36,22376,9520,3162,5.0622,0.3714,Yellow,
11559,sp|P30419|NMT1_HUMAN,Glycylpeptide,N-tetradecanoyltransferase 1 OS=Homo sapiens GN=NMT1 PE=1 SV=2,Regular,193.8495,0.57,57148.4755,16,4,31,11.29,26312,24202,5042,12.8692,0.7355,Yellow,
11493,sp|Q7Z406|MYH14_HUMAN,Myosin-14,OS=Homo sapiens GN=MYH14 PE=1 SV=2,Regular,193.3566,0.57,228840.3357,90,25,171,5.56,148264,35628,37441,18.9448,4.3353,Green,11374 11492 11624
17669,sp|Q99805|TM9S2_HUMAN,Transmembrane,9 superfamily member 2 OS=Homo sapiens GN=TM9SF2 PE=1 SV=1,Regular,192.6719,0.57,76859.3378,30,4,30,5.88,36775,32732,16386,17.4049,1.3377,Green,
4209,sp|Q9Y4B6|DCAF1_HUMAN,DDB1-,and CUL4-associated factor 1 OS=Homo sapiens GN=DCAF1 PE=1 SV=3,Regular,192.1025,0.57,170775.3913,58,18,105,10.82,285174,16575,68212,8.8136,1.5051,Yellow,
1212,sp|P54707|AT12A_HUMAN,Potassium-transporting,ATPase alpha chain 2 OS=Homo sapiens GN=ATP12A PE=1 SV=3,Regular,191.6610,0.57,116366.1421,23,7,78,4.14,98898,3675.67,16469,1.9545,0.2274,Green,1263 1264 1265 1299 1436
16216,sp|Q9H930|SP14L_HUMAN,Nuclear,body protein SP140-like protein OS=Homo sapiens GN=SP140L PE=1 SV=3,Regular,191.5216,0.57,68202.9206,35,8,65,3.28,146076,16023.81,10395,8.5205,0.5811,Green,16533
18499,sp|P40222|TXLNA_HUMAN,Alpha-taxilin,OS=Homo sapiens GN=TXLNA PE=1 SV=3,Regular,190.6718,0.57,62233.3773,37,13,50,23.81,31466,11518,7325,6.1246,0.3812,Yellow,18738
10445,sp|Q9HBI1|PARVB_HUMAN,Beta-parvin,OS=Homo sapiens GN=PARVB PE=1 SV=1,Regular,190.6289,0.57,41771.3573,8,5,29,4.67,31700,29820,2534,15.8565,0.6623,Green,
16896,sp|Q9HCS7|SYF1_HUMAN,Pre-mRNA-splicing,factor SYF1 OS=Homo sapiens GN=XAB2 PE=1 SV=2,Regular,190.3745,0.57,100808.2294,50,14,66,10.88,48120,21273,11137,11.3117,1.1403,Yellow,
16966,sp|Q8N3U4|STAG2_HUMAN,Cohesin,subunit SA-2 OS=Homo sapiens GN=STAG2 PE=1 SV=3,Regular,189.7574,0.57,142524.3553,69,14,97,10.32,107366,64235,20350,34.1563,4.8681,Green,16899
17744,sp|Q96J01|THOC3_HUMAN,THO,complex subunit 3 OS=Homo sapiens GN=THOC3 PE=1 SV=1,Regular,188.9364,0.57,39456.0642,12,3,26,5.13,18926,21969,4923,11.6818,0.4609,Green,
16490,sp|Q8WVK2|SNR27_HUMAN,U4/U6.U5,small nuclear ribonucleoprotein 27 kDa protein OS=Homo sapiens GN=SNRNP27 PE=1 SV=1,Regular,188.5502,0.57,18860.2082,12,4,9,14.19,16258,14443.5,2953,7.6802,0.1448,Yellow,
15362,sp|Q9BY50|SC11C_HUMAN,Signal,peptidase complex catalytic subunit SEC11C OS=Homo sapiens GN=SEC11C PE=1 SV=3,Regular,188.4033,0.57,21542.3279,10,2,17,15.63,8555,12832.5,672,6.8235,0.1470,Yellow,
10956,sp|Q8IXI2|MIRO1_HUMAN,Mitochondrial,Rho GTPase 1 OS=Homo sapiens GN=RHOT1 PE=1 SV=2,Regular,188.1723,0.62,71810.8035,22,7,42,6.15,84887,15602.62,40328,8.2965,0.5958,Green,10888
6097,sp|Q9NSI2|F207A_HUMAN,Protein,FAM207A OS=Homo sapiens GN=FAM207A PE=1 SV=2,Regular,187.8676,0.62,25456.2892,22,8,19,11.74,15974,7920,2643,4.2114,0.1072,Red,
14972,sp|Q9BQ52|RNZ2_HUMAN,Zinc,phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 PE=1 SV=2,Regular,187.7398,0.62,93473.7667,42,11,67,8.23,30198,12966,6940,6.8945,0.6445,Yellow,
13165,sp|O95084|PRS23_HUMAN,Serine,protease 23 OS=Homo sapiens GN=PRSS23 PE=1 SV=1,Regular,187.6458,0.62,43514.5600,13,5,26,14.88,12153,7696,2533,4.0923,0.1781,Yellow,
945,sp|Q92572|AP3S1_HUMAN,AP-3,complex subunit sigma-1 OS=Homo sapiens GN=AP3S1 PE=1 SV=1,Regular,187.5676,0.62,21960.2504,7,2,14,15.54,3787,5680.5,676,3.0205,0.0663,Yellow,
3590,sp|P38432|COIL_HUMAN,Coilin,OS=Homo sapiens GN=COIL PE=1 SV=1,Regular,186.5855,0.67,63292.6954,31,11,43,10.24,32442,18231,4614,9.6941,0.6136,Yellow,
8455,sp|P52294|IMA5_HUMAN,Importin,subunit alpha-5 OS=Homo sapiens GN=KPNA1 PE=1 SV=3,Regular,185.6476,0.72,60963.2205,22,5,39,11.71,19363,17405,3204,9.2549,0.5642,Yellow,8719
9455,sp|P49257|LMAN1_HUMAN,Protein,ERGIC-53 OS=Homo sapiens GN=LMAN1 PE=1 SV=2,Regular,184.5609,0.72,57834.1723,29,6,45,11.57,37549,22488,9495,11.9578,0.6916,Yellow,
5664,sp|Q96ST2|IWS1_HUMAN,Protein,IWS1 homolog OS=Homo sapiens GN=IWS1 PE=1 SV=2,Regular,184.5595,0.72,92011.7523,19,8,75,4.88,70009,50975,9128,27.1054,2.4940,Green,
11916,sp|Q5C9Z4|NOM1_HUMAN,Nucleolar,MIF4G domain-containing protein 1 OS=Homo sapiens GN=NOM1 PE=1 SV=1,Regular,183.7999,0.72,96827.8104,42,10,76,9.53,51800,22556,8287,11.9939,1.1613,Yellow,
3052,sp|Q8TDI0|CHD5_HUMAN,Chromodomain-helicase-DNA-binding,protein 5 OS=Homo sapiens GN=CHD5 PE=1 SV=1,Regular,182.8661,0.72,224646.6827,78,18,159,6.65,134097,23993.07,29091,12.7581,2.8661,Green,2908 3051
17899,sp|P31483|TIA1_HUMAN,Nucleolysin,TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3,Regular,181.6454,0.72,43305.4088,15,3,23,3.37,43102,0,8271,,,Green,17753
7994,sp|Q92598|HS105_HUMAN,Heat,shock protein 105 kDa OS=Homo sapiens GN=HSPH1 PE=1 SV=1,Regular,181.5282,0.72,97777.5733,42,14,70,8.86,64447,42692,11245,22.7010,2.2197,Green,8165
7560,sp|Q8TBA6|GOGA5_HUMAN,Golgin,subfamily A member 5 OS=Homo sapiens GN=GOLGA5 PE=1 SV=3,Regular,181.1363,0.72,83081.5257,35,13,62,10.53,48978,11463,6703,6.0953,0.5064,Yellow,
